,zoneName,address,latitude,longitude,서울특별시,세종특별자치시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,경기도,강원도,경상남도,경상북도,전라남도,전라북도,충청남도,충청북도,제주특별자치도,중랑구,중구,종로구,은평구,용산구,영등포구,양천구,송파구,성북구,성동구,서초구,서대문구,마포구,동작구,동대문구,도봉구,노원구,금천구,구로구,광진구,관악구,강서구,강북구,강동구,강남구,수원시,고양시,화성시,성남시,용인시,부천시,안양시,시흥시,춘천시,강릉시,원주시,창원시,김해시,포항시,경주시,여수시,순천시,목포시,전주시,군산시,익산시,천안시,아산시,청주시,충주시,기타 경기도 지역,기타 강원도 지역,기타 경상남도 지역,기타 경상북도 지역,기타 전라남도 지역,기타 전라북도 지역,기타 충청남도 지역,기타 충청북도 지역,cluster,core,radius,polygon
1420,부전동 사거리(더라움 오피스텔),부산 부산진구 가야대로756번길 13,35.157,129.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,True,4.299059097255748,"[[129.054, 35.157038662367306], [129.05400604717616, 35.157038344949804], [129.05401199505783, 35.157037397909285], [129.05401774598099, 35.15703583679614], [129.05402320551562, 35.15703368724378], [129.05402828401634, 35.157030984547816], [129.0540328980943, 35.157027773086426], [129.05403697198642, 35.15702410559173], [129.05404043879957, 35.15702004228388], [129.0540432416088, 35.15701564988229], [129.05404533439196, 35.15701100051006], [129.05404668278567, 35.15700617050976], [129.0540472646493, 35.15700123918986], [129.0540470704287, 35.156996287522496], [129.054046103313, 35.156991396813915], [129.05404437918216, 35.15698664736941], [129.05404192634637, 35.15698211717472], [129.05403878508113, 35.156977880615536], [129.05403500696593, 35.15697400725603], [129.05403065403732, 35.156970560696664], [129.05402579777027, 35.15696759752985], [129.05402051790455, 35.15696516641069], [129.05401490113536, 35.1569633072581], [129.05400903969002, 35.156962050599326], [129.05400302981317, 35.156961417068665], [129.05399697018686, 35.156961417068665], [129.05399096031002, 35.156962050599326], [129.05398509886464, 35.1569633072581], [129.05397948209549, 35.15696516641069], [129.05397420222974, 35.15696759752985], [129.05396934596268, 35.156970560696664], [129.05396499303407, 35.15697400725603], [129.05396121491887, 35.156977880615536], [129.05395807365363, 35.15698211717472], [129.05395562081785, 35.15698664736941], [129.053953896687, 35.156991396813915], [129.0539529295713, 35.156996287522496], [129.0539527353507, 35.15700123918986], [129.05395331721434, 35.15700617050976], [129.05395466560807, 35.15701100051006], [129.05395675839122, 35.15701564988229], [129.05395956120043, 35.15702004228388], [129.05396302801358, 35.15702410559173], [129.0539671019057, 35.157027773086426], [129.05397171598366, 35.157030984547816], [129.05397679448438, 35.15703368724378], [129.05398225401902, 35.15703583679614], [129.05398800494217, 35.157037397909285], [129.05399395282384, 35.157038344949804], [129.054, 35.157038662367306]]"
1421,선부광장 서울프라자,경기도 안산시 단원구 삼일로 310(선부동),37.334,126.812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,True,2.094101179717395,"[[126.812, 37.334018832704366], [126.81200302884059, 37.334018678088114], [126.81200600794772, 37.33401821677819], [126.81200888840452, 37.33401745634926], [126.81201162291394, 37.33401640928756], [126.81201416657544, 37.33401509278581], [126.81201647762218, 37.334013528460936], [126.8120185181068, 37.334011741999106], [126.81202025452463, 37.334009762733984], [126.81202165836373, 37.334007623165036], [126.81202270657307, 37.33400535842392], [126.81202338194115, 37.33400300569764], [126.81202367337838, 37.33400060361789], [126.81202357609938, 37.33399819162674], [126.81202309170148, 37.33399580932904], [126.8120222281385, 37.33399349584204], [126.81202099959009, 37.33399128915313], [126.812019426229, 37.33398922549608], [126.81201753388976, 37.333987338756096], [126.81201535364453, 37.33398565991338], [126.81201292129288, 37.333984216534496], [126.81201027677396, 37.33398303231967], [126.81200746351071, 37.3339821267137], [126.8120045276968, 37.33398151458659], [126.81200151753825, 37.33398120598945], [126.81199848246173, 37.33398120598945], [126.81199547230318, 37.33398151458659], [126.81199253648929, 37.3339821267137], [126.81198972322602, 37.33398303231967], [126.81198707870712, 37.333984216534496], [126.81198464635546, 37.33398565991338], [126.81198246611024, 37.333987338756096], [126.81198057377098, 37.33398922549608], [126.81197900040989, 37.33399128915313], [126.81197777186149, 37.33399349584204], [126.8119769082985, 37.33399580932904], [126.81197642390062, 37.33399819162674], [126.81197632662162, 37.33400060361789], [126.81197661805885, 37.33400300569764], [126.8119772934269, 37.33400535842392], [126.81197834163626, 37.334007623165036], [126.81197974547537, 37.334009762733984], [126.81198148189318, 37.334011741999106], [126.81198352237782, 37.334013528460936], [126.81198583342454, 37.33401509278581], [126.81198837708605, 37.33401640928756], [126.81199111159547, 37.33401745634926], [126.81199399205228, 37.33401821677819], [126.8119969711594, 37.334018678088114], [126.812, 37.334018832704366]]"
1422,동서울터미널 옆,서울특별시 광진구 구의동 625-3,37.533,127.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,True,10.062090383284307,"[[127.092, 37.53309049055283], [127.09201459222862, 37.53308974762664], [127.09202894485327, 37.5330875310469], [127.09204282220422, 37.5330838772098], [127.09205599641574, 37.53307884611123], [127.09206825116769, 37.533072520361685], [127.09207938523731, 37.53306500382981], [127.09208921580358, 37.533056419936855], [127.09209758144881, 37.533046909630094], [127.09210434480933, 37.5330366290685], [127.09210939483098, 37.533025747058616], [127.09211264859252, 37.53301444228274], [127.09211405266728, 37.533002900364984], [127.09211358400042, 37.532991310823306], [127.0921112502874, 37.53297986395768], [127.09210708984774, 37.5329687477253], [127.09210117099572, 37.532958144654415], [127.09209359091878, 37.532948228847154], [127.09208447408153, 37.53293916312078], [127.09207397018218, 37.53293109633429], [127.09206225169449, 37.53292416094408], [127.09204951103573, 37.532918470829074], [127.09203595740708, 37.532914119420795], [127.09202181335883, 37.53291117816926], [127.09200731113583, 37.53290969536973], [127.09199268886417, 37.53290969536973], [127.09197818664117, 37.53291117816926], [127.09196404259293, 37.532914119420795], [127.09195048896429, 37.532918470829074], [127.09193774830553, 37.53292416094408], [127.09192602981781, 37.53293109633429], [127.09191552591848, 37.53293916312078], [127.09190640908123, 37.532948228847154], [127.09189882900428, 37.532958144654415], [127.09189291015227, 37.5329687477253], [127.09188874971261, 37.53297986395768], [127.0918864159996, 37.532991310823306], [127.09188594733273, 37.533002900364984], [127.0918873514075, 37.53301444228274], [127.09189060516903, 37.533025747058616], [127.09189565519067, 37.5330366290685], [127.0919024185512, 37.533046909630094], [127.09191078419641, 37.533056419936855], [127.09192061476269, 37.53306500382981], [127.09193174883232, 37.533072520361685], [127.09194400358426, 37.53307884611123], [127.09195717779579, 37.5330838772098], [127.09197105514674, 37.5330875310469], [127.09198540777138, 37.53308974762664], [127.092, 37.53309049055283]]"
1423,용호새마을금고 본점 옆,부산 남구 동명로146번길 23,35.118,129.113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,True,7.225540128728584,"[[129.11300000000003, 35.11806498084353], [129.11301015877802, 35.1180644473517], [129.11302015074918, 35.11806285563613], [129.1130298118456, 35.11806023183277], [129.11303898343232, 35.11805661902437], [129.11304751491218, 35.11805207653316], [129.11305526619847, 35.11804667894672], [129.11306211001533, 35.11804051489326], [129.11306793398745, 35.11803368558637], [129.11307264248538, 35.118026303163084], [129.11307615819572, 35.11801848884259], [129.11307842339056, 35.11801037093581], [129.1130794008755, 35.11800208273855], [129.11307907460028, 35.11799376034278], [129.1130774499223, 35.11798554040201], [129.11307455351874, 35.11797755788745], [129.11307043294846, 35.11796994387174], [129.1130651558711, 35.117962823376836], [129.1130588089362, 35.11795631332105], [129.11305149636013, 35.11795052059933], [129.11304333821525, 35.117945540328], [129.1130344684581, 35.11794145428298], [129.1130250327298, 35.11793832955701], [129.1130151859648, 35.117936217458016], [129.11300508984667, 35.11793515266659], [129.11299491015336, 35.11793515266659], [129.11298481403523, 35.117936217458016], [129.11297496727022, 35.11793832955701], [129.11296553154193, 35.11794145428298], [129.11295666178478, 35.117945540328], [129.1129485036399, 35.11795052059933], [129.11294119106384, 35.11795631332105], [129.11293484412892, 35.117962823376836], [129.11292956705157, 35.11796994387174], [129.11292544648128, 35.11797755788745], [129.11292255007774, 35.11798554040201], [129.11292092539975, 35.11799376034278], [129.11292059912452, 35.11800208273855], [129.11292157660947, 35.11801037093581], [129.11292384180433, 35.11801848884259], [129.11292735751465, 35.118026303163084], [129.11293206601258, 35.11803368558637], [129.1129378899847, 35.11804051489326], [129.11294473380156, 35.11804667894672], [129.11295248508785, 35.11805207653316], [129.1129610165677, 35.11805661902437], [129.11297018815443, 35.11806023183277], [129.11297984925085, 35.11806285563613], [129.112989841222, 35.1180644473517], [129.11300000000003, 35.11806498084353]]"
1424,성서산업단지역 8번출구,대구 달서구 이곡서로 25,35.854,128.504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,True,2.5283665116830467,"[[128.504, 35.85402273814631], [128.50400358747197, 35.85402255146645], [128.5040071160377, 35.85402199449213], [128.50401052775837, 35.85402107636885], [128.5040137666135, 35.85401981217218], [128.50401677942122, 35.854018222660194], [128.5040195167113, 35.85401633393263], [128.50402193353753, 35.85401417700234], [128.50402399021564, 35.85401178728607], [128.50402565297514, 35.85400920402288], [128.50402689451346, 35.854006469629894], [128.5040276944446, 35.85400362900577], [128.50402803963374, 35.85400072879346], [128.5040279244129, 35.85399781661439], [128.50402735067394, 35.85399494028645], [128.50402632783764, 35.85399214703886], [128.50402487269903, 35.85398948273668], [128.50402300915135, 35.85398699112767], [128.50402076779406, 35.85398471312399], [128.50401818543017, 35.85398268613039], [128.504015304462, 35.853980943430045], [128.50401217219502, 35.85397951363805], [128.5040088400609, 35.853978420231556], [128.50400536277323, 35.85397768116427], [128.504001797429, 35.85397730857164], [128.50399820257098, 35.85397730857164], [128.50399463722673, 35.85397768116427], [128.5039911599391, 35.853978420231556], [128.50398782780496, 35.85397951363805], [128.50398469553798, 35.853980943430045], [128.5039818145698, 35.85398268613039], [128.50397923220592, 35.85398471312399], [128.50397699084863, 35.85398699112767], [128.50397512730095, 35.85398948273668], [128.50397367216232, 35.85399214703886], [128.50397264932604, 35.85399494028645], [128.5039720755871, 35.85399781661439], [128.50397196036621, 35.85400072879346], [128.50397230555535, 35.85400362900577], [128.50397310548652, 35.854006469629894], [128.50397434702484, 35.85400920402288], [128.5039760097843, 35.85401178728607], [128.50397806646245, 35.85401417700234], [128.50398048328867, 35.85401633393263], [128.50398322057876, 35.854018222660194], [128.50398623338648, 35.85401981217218], [128.5039894722416, 35.85402107636885], [128.50399288396227, 35.85402199449213], [128.503996412528, 35.85402255146645], [128.504, 35.85402273814631]]"
1425,대구도원동 주민센터 옆,대구 달서구 도원로서길 3-14,35.807,128.534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,True,15.002761904236962,"[[128.534, 35.80713492307929], [128.53402127465256, 35.80713381536267], [128.53404219997594, 35.8071305104015], [128.53406243237686, 35.80712506246315], [128.5340816396399, 35.8071175610026], [128.53409950638232, 35.80710812919365], [128.53411573923267, 35.80709692190632], [128.534130071648, 35.807084123163975], [128.5341422682905, 35.8070699431216], [128.5341521288916, 35.8070546146151], [128.5341594915405, 35.80703838933813], [128.5341642353427, 35.80702153370929], [128.53416628240515, 35.80700432449755], [128.53416559911506, 35.80698704427766], [128.5341621966921, 35.806969976790384], [128.53415613100393, 35.80695340228338], [128.534147501649, 35.8069375929096], [128.53413645032109, 35.806922808258506], [128.53412315848266, 35.80690929109368], [128.53410784438535, 35.80689726336659], [128.53409075948622, 35.806886922572176], [128.5340721843188, 35.806878438506004], [128.53405242388692, 35.8068719504762], [128.53403180265622, 35.806867565016034], [128.5340106592268, 35.80686535413465], [128.53398934077316, 35.80686535413465], [128.53396819734377, 35.806867565016034], [128.53394757611306, 35.8068719504762], [128.53392781568115, 35.806878438506004], [128.53390924051376, 35.806886922572176], [128.53389215561464, 35.80689726336659], [128.53387684151733, 35.80690929109368], [128.53386354967887, 35.806922808258506], [128.53385249835097, 35.8069375929096], [128.53384386899603, 35.80695340228338], [128.53383780330788, 35.806969976790384], [128.5338344008849, 35.80698704427766], [128.53383371759483, 35.80700432449755], [128.53383576465728, 35.80702153370929], [128.53384050845946, 35.80703838933813], [128.53384787110838, 35.8070546146151], [128.53385773170945, 35.8070699431216], [128.53386992835195, 35.807084123163975], [128.5338842607673, 35.80709692190632], [128.53390049361767, 35.80710812919365], [128.53391836036008, 35.8071175610026], [128.5339375676231, 35.80712506246315], [128.533957800024, 35.8071305104015], [128.5339787253474, 35.80713381536267], [128.534, 35.80713492307929]]"
1427,전남대 의과대학 앞,광주광역시 동구 백서로166번길 5-1(서석동),35.143,126.924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,True,17.849226499156163,"[[126.924, 35.1431605219504], [126.92402510289935, 35.1431592040674], [126.92404979360978, 35.143155272058024], [126.92407366671054, 35.14314879048574], [126.9240963302059, 35.1431398657778], [126.92411741196199, 35.143128644477656], [126.92413656581687, 35.143115310838745], [126.92415347726485, 35.14310008379905], [126.92416786862036, 35.143083213386134], [126.92417950357779, 35.143064976611726], [126.9241881910914, 35.14304567292315], [126.92419378851251, 35.14302561928643], [126.92419620393161, 35.14300514498174], [126.92419539768757, 35.1429845861966], [126.92419138301891, 35.14296428050568], [126.92418422584635, 35.142944561327866], [126.9241740436905, 35.14292575245152], [126.92416100374207, 35.142908162717866], [126.92414532011664, 35.14289208094984], [126.92412725033891, 35.14287777120965], [126.92410709111414, 35.1428654684628], [126.92408517345622, 35.14285537472008], [126.92406185725251, 35.14284765572046], [126.92403752535444, 35.14284243820969], [126.92401257729108, 35.14283980785917], [126.92398742270893, 35.14283980785917], [126.92396247464559, 35.14284243820969], [126.92393814274752, 35.14284765572046], [126.9239148265438, 35.14285537472008], [126.92389290888588, 35.1428654684628], [126.9238727496611, 35.14287777120965], [126.92385467988338, 35.14289208094984], [126.92383899625794, 35.142908162717866], [126.92382595630951, 35.14292575245152], [126.92381577415367, 35.142944561327866], [126.9238086169811, 35.14296428050568], [126.92380460231244, 35.1429845861966], [126.9238037960684, 35.14300514498174], [126.9238062114875, 35.14302561928643], [126.92381180890861, 35.14304567292315], [126.92382049642222, 35.143064976611726], [126.92383213137965, 35.143083213386134], [126.92384652273516, 35.14310008379905], [126.92386343418315, 35.143115310838745], [126.92388258803803, 35.143128644477656], [126.92390366979411, 35.1431398657778], [126.92392633328949, 35.14314879048574], [126.92395020639023, 35.143155272058024], [126.92397489710066, 35.1431592040674], [126.924, 35.1431605219504]]"
1428,용산역 3번출구,서울특별시 용산구 새창로 170-4(한강로3가),37.532,126.963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1430,신림역 5번출구(EV),서울특별시 관악구 관천로 98(신림동),37.487,126.923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,True,24.156098567460553,"[[126.923, 37.48721724101357], [126.92303501003626, 37.487215457467855], [126.92306944520871, 37.48721013611647], [126.92310274009276, 37.48720136433586], [126.9231343479873, 37.487189286158426], [126.92316374989163, 37.4871740999075], [126.92319046302725, 37.48715605494091], [126.92321404876522, 37.487135447556504], [126.9232341198284, 37.487112616126964], [126.92325034665046, 37.48708793554374], [126.92326246278743, 37.48706181106132], [126.92327026929273, 37.48703467164297], [126.92327363798368, 37.4870069629172], [126.92327251354651, 37.48697913986053], [126.92326691444444, 37.48695165932677], [126.92325693261458, 37.48692497254554], [126.92324273195827, 37.48689951771302], [126.92322454564993, 37.48687571279688], [126.92320267230822, 37.48685394867318], [126.92317747109283, 37.486834582708234], [126.92314935580697, 37.486817932890645], [126.92311878810294, 37.48680427260995], [126.92308626990149, 37.4867938261676], [126.92305233515067, 37.48678676509386], [126.92301754105812, 37.4867832053314], [126.92298245894189, 37.4867832053314], [126.92294766484933, 37.48678676509386], [126.9229137300985, 37.4867938261676], [126.92288121189706, 37.48680427260995], [126.92285064419302, 37.486817932890645], [126.92282252890716, 37.486834582708234], [126.92279732769177, 37.48685394867318], [126.92277545435007, 37.48687571279688], [126.92275726804174, 37.48689951771302], [126.92274306738543, 37.48692497254554], [126.92273308555556, 37.48695165932677], [126.92272748645348, 37.48697913986053], [126.92272636201632, 37.4870069629172], [126.92272973070727, 37.48703467164297], [126.92273753721256, 37.48706181106132], [126.92274965334954, 37.48708793554374], [126.9227658801716, 37.487112616126964], [126.92278595123479, 37.487135447556504], [126.92280953697275, 37.48715605494091], [126.92283625010838, 37.4871740999075], [126.92286565201269, 37.487189286158426], [126.92289725990724, 37.48720136433586], [126.92293055479128, 37.48721013611647], [126.92296498996373, 37.487215457467855], [126.923, 37.48721724101357]]"
1432,서울역 12번출구(갈월동),서울특별시 용산구 한강대로 366(동자동),37.551,126.973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1433,오리역 3번출구(분당엠타워),경기 성남시 분당구 구미로 8(구미동),37.338,127.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1434,롯데시티호텔 구로,서울특별시 구로구 디지털로 300(구로동),37.485,126.897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,True,5.810062431395709,"[[126.89700000000002, 37.48505225114677], [126.89700842044302, 37.48505182216557], [126.89701670262257, 37.48505054226585], [126.89702471054552, 37.48504843246353], [126.897032312722, 37.48504552740149], [126.89703938432447, 37.48504187478078], [126.89704580923745, 37.48503753457732], [126.897051481964, 37.485032578057144], [126.8970563093581, 37.485027086606166], [126.89706021215412, 37.48502115039388], [126.89706312626824, 37.48501486689269], [126.89706500385078, 37.48500833927754], [126.89706581407187, 37.485001674731684], [126.89706554362773, 37.484994982686786], [126.89706419695904, 37.48498837302603], [126.89706179617805, 37.48498195427986], [126.89705838070554, 37.48497583184392], [126.89705400662343, 37.48497010624843], [126.89704874575409, 37.484964871507515], [126.8970426844808, 37.48496021357548], [126.89703592232951, 37.48495620893544], [126.89702857033457, 37.48495292334346], [126.89702074921553, 37.48495041074888], [126.89701258739495, 37.48494871240844], [126.89700421888968, 37.48494785620882], [126.89699578111036, 37.48494785620882], [126.89698741260509, 37.48494871240844], [126.89697925078451, 37.48495041074888], [126.89697142966546, 37.48495292334346], [126.89696407767052, 37.48495620893544], [126.89695731551924, 37.48496021357548], [126.89695125424593, 37.484964871507515], [126.89694599337659, 37.48497010624843], [126.8969416192945, 37.48497583184392], [126.89693820382197, 37.48498195427986], [126.89693580304099, 37.48498837302603], [126.8969344563723, 37.484994982686786], [126.89693418592816, 37.485001674731684], [126.89693499614926, 37.48500833927754], [126.89693687373179, 37.48501486689269], [126.89693978784591, 37.48502115039388], [126.89694369064192, 37.485027086606166], [126.89694851803604, 37.485032578057144], [126.89695419076259, 37.48503753457732], [126.89696061567555, 37.48504187478078], [126.89696768727804, 37.48504552740149], [126.89697528945452, 37.48504843246353], [126.89698329737746, 37.48505054226585], [126.89699157955701, 37.48505182216557], [126.89700000000002, 37.48505225114677]]"
1435,정자역 5번출구(AK와이즈플레이스),경기 성남시 분당구 느티로 2(정자동),37.368,127.105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,True,14.25455147095904,"[[127.105, 37.3681281942612], [127.10502062666441, 37.368127141788094], [127.1050409146396, 37.36812400165034], [127.10506053079752, 37.368118825408914], [127.10507915304142, 37.368111698057554], [127.10509647559454, 37.36810273662717], [127.10511221402109, 37.36809208826423], [127.1051261098965, 37.36807992781452], [127.1051379350509, 37.36806645495231], [127.10514749531559, 37.368051890901626], [127.10515463371128, 37.36803647480376], [127.1051592330257, 37.368020459790635], [127.10516121773824, 37.36800410882831], [127.10516055525997, 37.36798769039914], [127.10515725646877, 37.367971474093274], [127.10515137553071, 37.367955726182004], [127.1051430090106, 37.3679407052456], [127.10513229428652, 37.367926657927434], [127.10511940729388, 37.36791381488406], [127.1051045596368, 37.36790238699792], [127.10508799511337, 37.36789256191457], [127.10506998571259, 37.367884500961615], [127.10505082714839, 37.36787833649967], [127.10503083400377, 37.367874169749044], [127.10501033456569, 37.36787206912766], [127.10498966543432, 37.36787206912766], [127.10496916599624, 37.367874169749044], [127.10494917285163, 37.36787833649967], [127.10493001428742, 37.367884500961615], [127.10491200488664, 37.36789256191457], [127.10489544036321, 37.36790238699792], [127.10488059270612, 37.36791381488406], [127.1048677057135, 37.367926657927434], [127.10485699098942, 37.3679407052456], [127.10484862446931, 37.367955726182004], [127.10484274353124, 37.367971474093274], [127.10483944474005, 37.36798769039914], [127.10483878226178, 37.36800410882831], [127.1048407669743, 37.368020459790635], [127.10484536628874, 37.36803647480376], [127.10485250468442, 37.368051890901626], [127.10486206494912, 37.36806645495231], [127.1048738901035, 37.36807992781452], [127.10488778597892, 37.36809208826423], [127.10490352440549, 37.36810273662717], [127.1049208469586, 37.368111698057554], [127.10493946920249, 37.368118825408914], [127.1049590853604, 37.36812400165034], [127.1049793733356, 37.368127141788094], [127.105, 37.3681281942612]]"
